school,student,girl,schgend,gcse,lrt
35,30,1,3,71.340698,59.57848
35,31,1,3,63.004898,56.2724
35,32,1,3,79.675903,53.7929
35,33,1,3,83.100998,76.109001
35,34,1,3,73.280701,52.139801
35,35,1,3,76.1073,69.496704
35,36,1,3,72.613197,60.404991
35,37,1,3,71.340698,44.701
35,38,1,3,67.348404,56.2724
36,1,0,2,67.348404,43.875
36,2,0,2,52.761002,48.007
36,3,0,2,80.395996,78.587997
36,4,0,2,52.761002,46.354
36,5,0,2,70.043221,51.313301
36,6,0,2,52.761002,50.486801
36,7,0,2,84.394997,62.884499
36,8,0,2,61.473301,41.395
36,9,0,2,60.606201,62.884499
36,10,0,2,81.094002,44.701
36,11,0,2,65.802002,54.6194
36,12,0,2,61.473301,58.751999
36,13,0,2,62.238899,67.017097
36,14,0,2,62.238899,46.354
36,15,0,2,74.026703,54.6194
36,16,0,2,50.378998,45.528
36,17,0,2,50.378998,44.701
36,18,0,2,51.632999,58.751999
36,19,0,2,73.280701,70.322998
36,20,0,2,58.813999,70.322998
36,21,0,2,71.941498,62.057999
36,22,0,2,76.787598,52.9664
36,23,0,2,76.1073,73.628998
36,24,0,2,53.763,56.2724
36,25,0,2,65.072197,68.670097
36,26,0,2,58.813999,56.2724
36,27,0,2,48.914001,51.313301
36,28,0,2,73.280701,66.190598
36,29,0,2,73.280701,66.190598
36,30,0,2,63.004898,63.710999
36,31,0,2,62.238899,56.2724
36,32,0,2,68.709198,64.537598
36,33,0,2,64.448898,54.6194
36,34,0,2,53.763,43.048
36,35,0,2,57.805,33.957001
36,36,0,2,89.002998,67.843597
36,37,0,2,78.219902,75.281998
36,38,0,2,78.965698,66.190598
36,39,0,2,70.735359,70.322998
36,40,0,2,60.606201,58.751999
36,41,0,2,76.787598,72.803001
36,42,0,2,75.443398,72.803001
36,43,0,2,74.026703,65.364098
36,44,0,2,66.611603,61.231499
36,45,0,2,77.472298,70.322998
36,46,0,2,70.043221,57.9254
36,47,0,2,65.072197,61.231499
36,48,0,2,73.280701,33.129997
36,49,0,2,75.443398,63.710999
36,50,0,2,70.735359,58.751999
36,51,0,2,85.792,76.934998
36,52,0,2,63.769501,76.934998
36,53,0,2,71.340698,50.486801
36,54,0,2,70.735359,48.007
36,55,0,2,89.002998,89.333
36,56,0,2,76.1073,57.0989
36,57,0,2,75.443398,76.934998
36,58,0,2,68.023903,48.007
36,59,0,2,67.348404,58.751999
36,60,0,2,66.611603,37.263
36,61,0,2,68.023903,48.007
36,62,0,2,55.612999,48.007
36,63,0,2,61.473301,48.007
36,64,0,2,69.37912,58.751999
36,65,0,2,74.781898,80.240997
36,66,0,2,51.632999,55.4459
36,67,0,2,72.613197,64.537598
36,68,0,2,70.735359,73.628998
36,69,0,2,60.606201,48.007
36,70,0,2,62.238899,61.231499
37,1,0,2,75.443398,76.109001
37,2,0,2,70.043221,39.742001
37,3,0,2,63.004898,53.7929
37,4,0,2,65.802002,52.9664
37,5,0,2,71.340698,54.6194
37,6,0,2,68.023903,62.057999
37,7,0,2,48.914001,38.916
37,8,0,2,53.763,38.916
37,9,0,2,57.805,48.007
37,10,0,2,62.238899,38.089001
37,11,0,2,70.043221,48.007
37,12,0,2,62.238899,70.322998
37,13,0,2,63.004898,53.7929
37,14,0,2,62.238899,38.089001
37,15,0,2,56.646999,35.610001
37,16,0,2,60.606201,65.364098
37,17,0,2,70.043221,57.0989
37,18,0,2,51.632999,60.404991
37,19,0,2,54.733002,54.6194
37,20,0,2,66.611603,60.404991
37,21,0,2,70.735359,48.834
37,22,0,2,68.709198,57.9254
38,1,0,1,74.026703,57.0989
38,2,1,1,52.761002,38.089001
38,3,1,1,79.675903,67.017097
38,4,0,1,76.787598,62.057999
38,5,1,1,60.606201,57.9254
38,6,1,1,66.611603,50.486801
38,7,1,1,76.787598,68.670097
38,8,1,1,66.611603,50.486801
38,9,1,1,78.965698,65.364098
38,10,0,1,68.709198,60.404991
38,11,0,1,72.613197,78.587997
38,12,0,1,68.023903,51.313301
38,13,1,1,85.061996,65.364098
38,14,0,1,60.606201,51.313301
38,15,1,1,60.606201,63.710999
38,16,0,1,61.473301,52.9664
38,17,0,1,74.026703,55.4459
38,18,0,1,56.646999,53.7929
38,19,1,1,60.606201,49.66
38,20,1,1,88.138,80.240997
38,21,0,1,75.443398,71.975998
38,22,1,1,50.378998,40.569
38,23,1,1,83.100998,65.364098
38,24,0,1,77.472298,73.628998
38,25,0,1,70.043221,48.007
38,26,0,1,61.473301,48.007
38,27,0,1,50.378998,34.783001
38,28,1,1,63.769501,64.537598
38,29,0,1,70.043221,63.710999
38,30,1,1,58.813999,58.751999
38,31,0,1,56.646999,43.048
38,32,1,1,56.646999,39.742001
38,33,0,1,69.37912,62.884499
38,34,0,1,72.613197,71.150002
38,35,1,1,51.632999,57.0989
38,36,0,1,56.646999,45.528
38,37,0,1,81.094002,76.109001
38,38,0,1,60.606201,49.66
38,39,0,1,54.733002,65.364098
38,40,0,1,71.941498,65.364098
38,41,1,1,78.965698,66.190598
38,42,1,1,65.802002,52.139801
38,43,1,1,70.735359,74.456001
38,44,1,1,57.805,55.4459
38,45,0,1,65.802002,62.057999
38,46,0,1,56.646999,56.2724
38,47,0,1,58.813999,55.4459
38,48,0,1,82.404999,58.751999
38,49,0,1,63.004898,63.710999
38,50,1,1,76.787598,61.231499
38,51,1,1,79.675903,63.710999
38,52,0,1,70.735359,38.916
38,53,0,1,60.606201,43.875
38,54,0,1,54.733002,48.007
39,1,1,3,75.443398,49.66
39,2,1,3,65.802002,58.751999
39,3,1,3,75.443398,65.364098
39,4,1,3,67.348404,52.9664
39,5,1,3,74.026703,72.803001
39,6,1,3,75.443398,73.628998
39,7,1,3,65.802002,30.650002
39,8,1,3,68.023903,67.017097
39,9,1,3,63.004898,50.486801
39,10,1,3,65.072197,52.139801
39,11,1,3,68.709198,39.742001
39,12,1,3,60.606201,49.66
39,13,1,3,69.37912,57.9254
39,14,1,3,56.646999,50.486801
39,15,1,3,70.043221,57.9254
39,16,1,3,68.023903,53.7929
39,17,1,3,68.023903,57.0989
39,18,1,3,72.613197,63.710999
39,19,1,3,85.792,79.415001
39,20,1,3,76.1073,60.404991
39,21,1,3,70.043221,75.281998
39,22,1,3,59.709,39.742001
39,23,1,3,87.348999,76.934998
39,24,1,3,61.473301,46.354
39,25,1,3,83.100998,73.628998
39,26,1,3,65.072197,55.4459
39,27,1,3,81.094002,71.150002
39,28,1,3,75.443398,52.139801
39,29,1,3,66.611603,42.222
39,30,1,3,73.280701,59.57848
39,31,1,3,59.709,55.4459
39,32,1,3,66.611603,53.7929
39,33,1,3,72.613197,74.456001
39,34,1,3,63.004898,54.6194
39,35,1,3,71.340698,59.57848
39,36,1,3,65.072197,41.395
39,37,1,3,81.757996,66.190598
39,38,1,3,75.443398,65.364098
39,39,1,3,73.280701,49.66
39,40,1,3,64.448898,52.9664
39,41,1,3,79.675903,78.587997
39,42,1,3,59.709,40.569
39,43,1,3,82.404999,58.751999
39,44,1,3,76.787598,62.884499
39,45,1,3,65.802002,56.2724
39,46,1,3,58.813999,58.751999
39,47,1,3,71.941498,55.4459
39,48,1,3,75.443398,64.537598
40,1,0,2,72.613197,60.404991
40,2,0,2,44.899002,43.875
40,3,0,2,78.219902,83.546997
40,4,0,2,82.404999,67.843597
40,5,0,2,77.472298,58.751999
40,6,0,2,51.632999,56.2724
40,7,0,2,62.238899,58.751999
40,8,0,2,82.404999,60.404991
40,9,0,2,78.219902,61.231499
40,10,0,2,73.280701,51.313301
40,11,0,2,85.061996,65.364098
40,12,0,2,57.805,47.181
40,13,0,2,77.472298,70.322998
40,14,0,2,70.043221,55.4459
40,15,0,2,61.473301,67.843597
40,16,0,2,70.735359,72.803001
40,17,0,2,64.448898,52.139801
40,18,0,2,57.805,53.7929
40,19,0,2,42.473,38.089001
40,20,0,2,85.061996,66.190598
40,21,0,2,69.37912,49.66
40,22,0,2,54.733002,63.710999
40,23,0,2,70.735359,63.710999
40,24,0,2,71.340698,51.313301
40,25,0,2,62.238899,65.364098
40,26,0,2,58.813999,43.875
40,27,0,2,68.023903,74.456001
40,28,0,2,78.965698,64.537598
40,29,0,2,83.100998,74.456001
40,30,0,2,65.802002,69.496704
40,31,0,2,78.965698,59.57848
40,32,0,2,60.606201,49.66
40,33,0,2,74.781898,64.537598
40,34,0,2,44.899002,36.436001
40,35,0,2,48.914001,48.007
40,36,0,2,76.1073,60.404991
40,37,0,2,70.043221,57.0989
40,38,0,2,48.914001,61.231499
40,39,0,2,65.072197,51.313301
40,40,0,2,77.472298,76.109001
40,41,0,2,79.675903,55.4459
40,42,0,2,77.472298,62.884499
40,43,0,2,67.348404,53.7929
40,44,0,2,74.781898,62.884499
40,45,0,2,63.769501,47.181
40,46,0,2,82.404999,66.190598
40,47,0,2,66.611603,67.017097
40,48,0,2,44.899002,48.007
40,49,0,2,79.675903,58.751999
40,50,0,2,81.094002,63.710999
40,51,0,2,64.448898,68.670097
40,52,0,2,56.646999,38.089001
40,53,0,2,65.802002,51.313301
40,54,0,2,80.395996,73.628998
40,55,0,2,44.899002,55.4459
40,56,0,2,83.100998,69.496704
40,57,0,2,55.612999,40.569
40,58,0,2,48.914001,53.7929
40,59,0,2,66.611603,59.57848
40,60,0,2,85.061996,74.456001
40,61,0,2,81.757996,85.199997
40,62,0,2,82.404999,74.456001
40,63,0,2,65.072197,52.9664
40,64,0,2,44.899002,52.139801
40,65,0,2,81.757996,72.803001
40,66,0,2,73.280701,55.4459
40,67,0,2,47.083,62.884499
40,68,0,2,47.083,55.4459
40,69,0,2,63.769501,66.190598
40,70,0,2,65.802002,53.7929
40,71,0,2,58.813999,71.975998
41,1,1,3,65.802002,67.017097
41,2,1,3,79.675903,62.057999
41,3,1,3,73.280701,52.139801
41,4,1,3,78.219902,63.710999
41,5,1,3,62.238899,34.783001
41,6,1,3,56.646999,30.650002
41,7,1,3,64.448898,49.66
41,8,1,3,56.646999,48.007
41,9,1,3,63.769501,63.710999
41,10,1,3,54.733002,53.7929
41,11,1,3,64.448898,65.364098
41,12,1,3,74.781898,40.569
41,13,1,3,85.792,56.2724
41,14,1,3,73.280701,51.313301
41,15,1,3,71.941498,49.66
41,16,1,3,56.646999,50.486801
41,17,1,3,65.802002,43.875
41,18,1,3,82.404999,62.884499
41,19,1,3,52.761002,51.313301
41,20,1,3,65.802002,56.2724
41,21,1,3,76.787598,57.0989
41,22,1,3,89.770996,67.017097
41,23,1,3,83.100998,64.537598
41,24,1,3,74.781898,56.2724
41,25,1,3,77.472298,72.803001
41,26,1,3,68.709198,67.843597
41,27,1,3,70.735359,62.057999
41,28,1,3,65.802002,46.354
41,29,1,3,66.611603,36.436001
41,30,1,3,80.395996,58.751999
41,31,1,3,60.606201,43.048
41,32,1,3,80.395996,67.843597
41,33,1,3,80.395996,62.057999
41,34,1,3,83.100998,67.017097
41,35,1,3,77.472298,62.057999
41,36,1,3,63.004898,67.843597
41,37,1,3,65.802002,57.0989
41,38,1,3,63.769501,62.057999
41,39,1,3,70.735359,68.670097
41,40,1,3,84.394997,60.404991
41,41,1,3,57.805,47.181
41,42,1,3,69.37912,67.017097
41,43,1,3,84.394997,65.364098
41,44,1,3,70.043221,60.404991
41,45,1,3,71.340698,62.057999
41,46,1,3,81.094002,58.751999
41,47,1,3,55.612999,48.007
41,48,1,3,61.473301,59.57848
41,49,1,3,74.026703,54.6194
41,50,1,3,58.813999,45.528
41,51,1,3,75.443398,54.6194
41,52,1,3,73.280701,60.404991
41,53,1,3,67.348404,61.231499
41,54,1,3,77.472298,63.710999
41,55,1,3,78.219902,68.670097
41,56,1,3,64.448898,45.528
41,57,1,3,73.280701,68.670097
41,58,1,3,74.026703,67.843597
41,59,1,3,77.472298,51.313301
41,60,1,3,65.802002,55.4459
42,1,1,1,74.026703,62.884499
42,2,0,1,65.802002,56.2724
42,3,0,1,74.781898,59.57848
42,4,0,1,69.37912,60.404991
42,5,1,1,71.941498,63.710999
42,6,0,1,70.043221,48.007
42,7,1,1,68.709198,65.364098
42,8,0,1,65.072197,60.404991
42,9,0,1,63.769501,59.57848
42,10,0,1,61.473301,47.181
42,11,0,1,62.238899,47.181
42,12,0,1,65.072197,55.4459
42,13,1,1,70.735359,68.670097
42,14,1,1,62.238899,60.404991
42,15,0,1,67.348404,56.2724
42,16,0,1,74.026703,56.2724
42,17,0,1,70.043221,59.57848
42,18,0,1,69.37912,58.751999
42,19,0,1,56.646999,52.9664
42,20,0,1,63.004898,49.66
42,21,1,1,83.747002,66.190598
42,22,1,1,66.611603,48.007
42,23,0,1,78.219902,62.057999
42,24,1,1,66.611603,61.231499
42,25,1,1,63.004898,37.263
42,26,0,1,72.613197,65.364098
42,27,1,1,80.395996,63.710999
42,28,1,1,79.675903,70.322998
42,29,0,1,58.813999,55.4459
42,30,1,1,74.781898,65.364098
42,31,0,1,79.675903,45.528
42,32,1,1,76.787598,51.313301
42,33,0,1,85.792,76.109001
42,34,0,1,57.805,67.017097
42,35,1,1,72.613197,62.884499
42,36,0,1,70.735359,62.057999
42,37,1,1,78.219902,71.975998
42,38,0,1,82.404999,74.456001
42,39,0,1,72.613197,52.9664
42,40,1,1,71.340698,45.528
42,41,0,1,70.735359,54.6194
42,42,0,1,71.941498,61.231499
42,43,0,1,76.787598,51.313301
42,44,0,1,71.941498,57.9254
42,45,0,1,67.348404,55.4459
42,46,1,1,69.37912,48.007
42,47,1,1,80.395996,70.322998
42,48,0,1,73.280701,53.7929
42,49,0,1,67.348404,60.404991
42,50,1,1,71.340698,59.57848
42,51,1,1,70.735359,66.190598
42,52,1,1,69.37912,51.313301
42,53,0,1,57.805,44.701
42,54,0,1,61.473301,52.9664
42,55,1,1,78.965698,76.934998
42,56,0,1,63.004898,50.486801
42,57,0,1,65.072197,64.537598
42,58,1,1,68.023903,62.057999
43,1,1,1,91.029999,61.231499
43,2,1,1,70.735359,54.6194
43,3,1,1,60.606201,62.057999
43,4,1,1,67.348404,63.710999
43,5,1,1,75.443398,56.2724
43,6,1,1,81.757996,72.803001
43,7,1,1,65.072197,52.9664
43,8,1,1,70.043221,69.496704
43,9,1,1,55.612999,57.0989
43,10,1,1,60.606201,51.313301
43,11,1,1,78.965698,61.231499
43,12,0,1,61.473301,61.231499
43,13,1,1,78.219902,59.57848
43,14,1,1,69.37912,61.231499
43,15,1,1,53.763,54.6194
43,16,1,1,78.219902,64.537598
43,17,1,1,74.781898,67.017097
43,18,1,1,76.1073,67.017097
43,19,1,1,85.061996,75.281998
43,20,1,1,75.443398,71.975998
43,21,1,1,80.395996,71.150002
43,22,1,1,68.709198,64.537598
43,23,1,1,78.219902,65.364098
43,24,1,1,57.805,65.364098
43,25,1,1,70.735359,73.628998
43,26,1,1,59.709,66.190598
43,27,1,1,60.606201,60.404991
43,28,1,1,63.769501,46.354
43,29,1,1,74.781898,71.975998
43,30,1,1,65.802002,78.587997
43,31,1,1,74.781898,65.364098
43,32,1,1,95.323997,84.374001
43,33,1,1,70.043221,59.57848
43,34,1,1,92.030998,73.628998
43,35,1,1,72.613197,67.017097
43,36,1,1,75.443398,68.670097
43,37,1,1,70.735359,68.670097
43,38,1,1,73.280701,61.231499
43,39,1,1,74.781898,66.190598
43,40,1,1,66.611603,60.404991
43,41,1,1,74.026703,68.670097
43,42,1,1,66.611603,55.4459
43,43,1,1,67.348404,66.190598
43,44,1,1,77.472298,67.843597
43,45,1,1,70.043221,64.537598
43,46,1,1,53.763,57.9254
43,47,1,1,63.004898,56.2724
43,48,1,1,78.219902,69.496704
43,49,1,1,80.395996,73.628998
43,50,1,1,83.747002,76.109001
43,51,1,1,64.448898,68.670097
43,52,1,1,81.094002,58.751999
43,53,1,1,66.611603,60.404991
43,54,1,1,63.769501,53.7929
43,55,1,1,83.100998,81.068001
43,56,1,1,81.094002,63.710999
43,57,1,1,78.965698,62.884499
43,58,1,1,70.735359,61.231499
43,59,1,1,69.37912,68.670097
43,60,1,1,55.612999,45.528
43,61,1,1,54.733002,59.57848
44,1,0,2,63.769501,60.404991
44,2,0,2,63.004898,52.139801
44,3,0,2,61.473301,53.7929
44,4,0,2,71.941498,59.57848
44,5,0,2,74.781898,79.415001
44,6,0,2,68.709198,62.884499
44,7,0,2,70.735359,56.2724
44,8,0,2,59.709,48.834
44,9,0,2,67.348404,54.6194
44,10,0,2,58.813999,59.57848
44,11,0,2,74.781898,63.710999
44,12,0,2,57.805,55.4459
44,13,0,2,53.763,41.395
44,14,0,2,59.709,54.6194
44,15,0,2,71.340698,66.190598
44,16,0,2,69.37912,59.57848
44,17,0,2,56.646999,57.0989
44,18,0,2,75.443398,76.109001
44,19,0,2,78.965698,65.364098
44,20,0,2,57.805,36.436001
44,21,0,2,67.348404,62.057999
44,22,0,2,67.348404,32.303001
44,23,0,2,57.805,51.313301
44,24,0,2,72.613197,58.751999
44,25,0,2,58.813999,65.364098
44,26,0,2,61.473301,39.742001
44,27,0,2,68.709198,62.884499
44,28,0,2,62.238899,65.364098
44,29,0,2,71.941498,68.670097
45,1,1,1,68.709198,63.710999
45,2,1,1,78.219902,66.190598
45,3,1,1,73.280701,66.190598
45,4,1,1,74.781898,62.057999
45,5,1,1,75.443398,64.537598
45,6,1,1,65.802002,72.803001
45,7,1,1,74.026703,70.322998
45,8,1,1,72.613197,73.628998
45,9,1,1,64.448898,40.569
45,10,1,1,69.37912,61.231499
45,11,1,1,59.709,45.528
45,12,1,1,66.611603,52.9664
45,13,1,1,74.026703,62.057999
45,14,1,1,61.473301,52.139801
45,15,1,1,69.37912,52.9664
45,16,1,1,63.004898,35.610001
45,17,1,1,73.280701,66.190598
45,18,1,1,74.026703,61.231499
45,19,1,1,64.448898,50.486801
45,20,1,1,75.443398,59.57848
45,21,1,1,57.805,43.048
45,22,1,1,76.787598,50.486801
45,23,1,1,52.761002,51.313301
45,24,1,1,74.781898,57.0989
45,25,1,1,67.348404,57.0989
45,26,1,1,57.805,52.139801
45,27,1,1,64.448898,45.528
45,28,1,1,68.023903,62.884499
45,29,1,1,60.606201,52.139801
45,30,1,1,66.611603,56.2724
45,31,1,1,59.709,63.710999
45,32,1,1,68.023903,58.751999
45,33,1,1,74.026703,57.9254
45,34,1,1,53.763,43.048
45,35,1,1,61.473301,69.496704
45,36,1,1,53.763,48.834
45,37,1,1,74.026703,78.587997
45,38,1,1,69.37912,57.0989
45,39,1,1,65.802002,57.9254
45,40,1,1,71.941498,54.6194
45,41,1,1,51.632999,52.9664
45,42,1,1,70.043221,60.404991
45,43,1,1,76.787598,67.017097
45,44,1,1,69.37912,51.313301
45,45,1,1,68.709198,62.057999
45,46,1,1,77.472298,65.364098
45,47,0,1,52.761002,41.395
45,48,0,1,66.611603,61.231499
45,49,0,1,88.138,76.109001
45,50,0,1,78.965698,69.496704
45,51,1,1,70.043221,62.057999
45,52,1,1,74.026703,68.670097
45,53,0,1,48.914001,44.701
46,1,1,1,69.37912,57.9254
46,2,0,1,51.632999,57.0989
46,3,0,1,76.787598,70.322998
46,4,1,1,63.769501,57.0989
46,5,0,1,68.709198,71.975998
46,6,0,1,77.472298,63.710999
46,7,1,1,63.004898,48.834
46,8,0,1,66.611603,63.710999
46,9,1,1,71.941498,66.190598
46,10,0,1,70.735359,64.537598
46,11,0,1,75.443398,68.670097
46,12,1,1,63.769501,56.2724
46,13,0,1,78.965698,67.843597
46,14,1,1,76.1073,69.496704
46,15,1,1,57.805,43.048
46,16,0,1,72.613197,60.404991
46,17,1,1,63.004898,52.139801
46,18,1,1,59.709,49.66
46,19,1,1,56.646999,45.528
46,20,0,1,74.781898,66.190598
46,21,0,1,63.004898,70.322998
46,22,0,1,74.781898,63.710999
46,23,0,1,70.043221,54.6194
46,24,0,1,60.606201,57.9254
46,25,0,1,66.611603,64.537598
46,26,0,1,57.805,48.834
46,27,1,1,56.646999,55.4459
46,28,1,1,65.802002,52.9664
46,29,0,1,58.813999,50.486801
46,30,0,1,52.761002,48.834
46,31,1,1,66.611603,50.486801
46,32,1,1,57.805,43.875
46,33,0,1,65.072197,56.2724
46,34,0,1,65.802002,65.364098
46,35,1,1,61.473301,64.537598
46,36,0,1,75.443398,81.068001
46,37,1,1,74.026703,70.322998
46,38,0,1,68.709198,76.109001
46,39,0,1,69.37912,50.486801
46,40,0,1,68.023903,62.057999
46,41,0,1,56.646999,78.587997
46,42,0,1,65.072197,66.190598
46,43,0,1,68.023903,61.231499
46,44,1,1,65.072197,57.9254
46,45,1,1,59.709,56.2724
46,46,0,1,71.340698,62.057999
46,47,1,1,60.606201,59.57848
46,48,1,1,61.473301,69.496704
46,49,0,1,67.348404,58.751999
46,50,0,1,65.802002,57.0989
46,51,1,1,74.026703,63.710999
46,52,1,1,68.023903,62.884499
46,53,1,1,62.238899,65.364098
46,54,1,1,69.37912,64.537598
46,55,0,1,67.348404,55.4459
46,56,0,1,56.646999,39.742001
46,57,0,1,65.802002,58.751999
46,58,1,1,66.611603,67.843597
46,59,1,1,65.802002,53.7929
46,60,0,1,70.735359,60.404991
46,61,0,1,72.613197,62.884499
46,62,0,1,78.219902,62.057999
46,63,1,1,60.606201,59.57848
46,64,1,1,63.004898,56.2724
46,65,1,1,51.632999,58.751999
46,66,0,1,70.043221,61.231499
46,67,0,1,71.941498,69.496704
46,68,1,1,57.805,50.486801
46,69,1,1,63.769501,49.66
46,70,0,1,57.805,39.742001
46,71,1,1,70.043221,62.884499
46,72,0,1,71.941498,56.2724
46,73,0,1,59.709,53.7929
46,74,0,1,47.083,39.742001
46,75,0,1,64.448898,43.875
46,76,0,1,67.348404,54.6194
46,77,1,1,64.448898,48.834
46,78,0,1,52.761002,39.742001
46,79,0,1,77.472298,66.190598
46,80,1,1,56.646999,58.751999
46,81,1,1,62.238899,49.66
46,82,1,1,61.473301,58.751999
46,83,0,1,61.473301,48.834
47,1,0,1,51.632999,47.181
47,2,0,1,66.611603,68.670097
47,3,0,1,70.043221,56.2724
47,4,0,1,88.138,66.190598
47,5,0,1,71.941498,62.057999
47,6,0,1,68.709198,62.057999
47,7,0,1,57.805,43.875
47,8,0,1,68.709198,65.364098
47,9,0,1,71.340698,55.4459
47,10,0,1,73.280701,60.404991
47,11,0,1,76.787598,63.710999
47,12,0,1,72.613197,53.7929
47,13,1,1,74.026703,68.670097
47,14,0,1,76.1073,62.057999
47,15,0,1,68.023903,52.139801
47,16,0,1,68.023903,48.834
47,17,0,1,65.802002,55.4459
47,18,0,1,44.899002,43.875
47,19,0,1,63.004898,66.190598
47,20,0,1,42.473,38.916
47,21,0,1,69.37912,52.139801
47,22,0,1,68.023903,49.66
47,23,0,1,76.1073,62.057999
47,24,0,1,85.061996,49.66
47,25,0,1,58.813999,38.916
47,26,0,1,61.473301,54.6194
47,27,0,1,65.072197,50.486801
47,28,0,1,77.472298,61.231499
47,29,0,1,65.072197,39.742001
47,30,0,1,74.026703,68.670097
47,31,0,1,78.219902,67.017097
47,32,0,1,68.023903,73.628998
47,33,0,1,68.709198,51.313301
47,34,0,1,87.348999,71.150002
47,35,0,1,75.443398,76.109001
47,36,0,1,66.611603,64.537598
47,37,0,1,60.606201,53.7929
47,38,0,1,68.023903,55.4459
47,39,0,1,55.612999,63.710999
47,40,0,1,63.769501,65.364098
47,41,0,1,64.448898,53.7929
47,42,0,1,69.37912,69.496704
47,43,0,1,63.004898,57.9254
47,44,0,1,68.709198,55.4459
47,45,0,1,76.787598,70.322998
47,46,0,1,70.043221,63.710999
47,47,0,1,48.914001,48.007
47,48,0,1,60.606201,59.57848
47,49,0,1,68.709198,66.190598
47,50,0,1,73.280701,53.7929
47,51,0,1,79.675903,70.322998
47,52,0,1,63.769501,50.486801
47,53,0,1,78.219902,60.404991
47,54,0,1,83.747002,64.537598
47,55,0,1,50.378998,51.313301
47,56,0,1,73.280701,52.9664
47,57,0,1,82.404999,79.415001
47,58,0,1,50.378998,43.048
47,59,0,1,64.448898,64.537598
47,60,0,1,63.004898,54.6194
47,61,0,1,66.611603,60.404991
47,62,0,1,78.219902,61.231499
47,63,0,1,65.072197,60.404991
47,64,0,1,80.395996,59.57848
47,65,0,1,70.735359,55.4459
47,66,0,1,55.612999,52.9664
47,67,0,1,82.404999,49.66
47,68,0,1,79.675903,62.057999
47,69,0,1,59.709,54.6194
47,70,0,1,80.395996,59.57848
47,71,0,1,58.813999,54.6194
47,72,0,1,86.617996,74.456001
47,73,0,1,74.026703,55.4459
47,74,0,1,76.787598,58.751999
47,75,0,1,78.219902,64.537598
47,76,0,1,74.781898,67.843597
47,77,0,1,65.072197,61.231499
47,78,0,1,80.395996,62.057999
47,79,0,1,62.238899,53.7929
47,80,0,1,63.769501,59.57848
47,81,0,1,63.769501,59.57848
47,82,0,1,50.378998,57.0989
48,1,1,3,63.004898,56.2724
48,2,1,3,68.709198,55.4459
49,1,1,3,76.787598,65.364098
49,2,1,3,65.802002,47.181
49,3,1,3,74.026703,61.231499
49,4,1,3,81.757996,67.843597
49,5,1,3,76.787598,67.017097
49,6,1,3,65.802002,69.496704
49,7,1,3,84.394997,67.843597
49,8,1,3,74.026703,57.0989
49,9,1,3,58.813999,63.710999
49,10,1,3,63.004898,66.190598
49,11,1,3,81.757996,66.190598
49,12,1,3,71.941498,61.231499
49,13,1,3,69.37912,66.190598
49,14,1,3,60.606201,58.751999
49,15,1,3,79.675903,67.843597
49,16,1,3,60.606201,48.007
49,17,1,3,64.448898,62.057999
49,18,1,3,70.735359,63.710999
49,19,1,3,81.757996,61.231499
49,20,1,3,69.37912,68.670097
49,21,1,3,67.348404,60.404991
49,22,1,3,78.219902,61.231499
49,23,1,3,61.473301,46.354
49,24,1,3,68.709198,59.57848
49,25,1,3,70.043221,51.313301
49,26,1,3,56.646999,63.710999
49,27,1,3,75.443398,61.231499
49,28,1,3,67.348404,61.231499
49,29,1,3,68.023903,59.57848
49,30,1,3,70.043221,55.4459
49,31,1,3,57.805,57.9254
49,32,1,3,76.1073,54.6194
49,33,1,3,84.394997,71.975998
49,34,1,3,67.348404,52.139801
49,35,1,3,54.733002,62.884499
49,36,1,3,78.219902,69.496704
49,37,1,3,72.613197,63.710999
49,38,1,3,77.472298,67.017097
49,39,1,3,63.769501,53.7929
49,40,1,3,72.613197,62.057999
49,41,1,3,51.632999,41.395
49,42,1,3,70.735359,60.404991
49,43,1,3,68.023903,74.456001
49,44,1,3,69.37912,50.486801
49,45,1,3,64.448898,63.710999
49,46,1,3,66.611603,50.486801
49,47,1,3,76.1073,42.222
49,48,1,3,65.802002,65.364098
49,49,1,3,75.443398,62.884499
49,50,1,3,58.813999,41.395
49,51,1,3,74.781898,48.007
49,52,1,3,74.781898,72.803001
49,53,1,3,78.965698,67.017097
49,54,1,3,71.340698,76.934998
49,55,1,3,76.1073,52.9664
49,56,1,3,81.757996,69.496704
49,57,1,3,75.443398,64.537598
49,58,1,3,71.941498,73.628998
49,59,1,3,48.914001,54.6194
49,60,1,3,86.617996,76.934998
49,61,1,3,60.606201,59.57848
49,62,1,3,70.735359,65.364098
49,63,1,3,59.709,53.7929
49,64,1,3,74.026703,65.364098
49,65,1,3,55.612999,61.231499
49,66,1,3,63.769501,43.048
49,67,1,3,70.735359,56.2724
49,68,1,3,65.072197,43.875
49,69,1,3,69.37912,63.710999
49,70,1,3,74.026703,51.313301
49,71,1,3,80.395996,73.628998
49,72,1,3,76.1073,71.150002
49,73,1,3,69.37912,59.57848
49,74,1,3,71.941498,63.710999
49,75,1,3,75.443398,60.404991
49,76,1,3,71.941498,63.710999
49,77,1,3,65.802002,64.537598
49,78,1,3,75.443398,67.843597
49,79,1,3,78.219902,67.843597
49,80,1,3,65.802002,48.834
49,81,1,3,68.023903,52.9664
49,82,1,3,70.043221,66.190598
49,83,1,3,72.613197,52.139801
49,84,1,3,74.026703,56.2724
