school,student,gcse,lrt,girl,schgend,avslrt,schav,vrband,meanLRT,sdLRT,lrt_orig
49,14,-9.3937998,-1.2479999,1,3,-.011924,2,2,47.520592,5.1992531,46.871723
49,15,9.6758995,7.8435998,1,3,-.011924,2,2,47.520592,5.1992531,51.598679
49,16,-9.3937998,-11.993,1,3,-.011924,2,2,47.520592,5.1992531,41.285126
49,17,-5.5510998,2.0580001,1,3,-.011924,2,3,47.520592,5.1992531,48.590599
49,18,.73536003,3.711,1,3,-.011924,2,1,47.520592,5.1992531,49.450035
49,19,11.757999,1.2315,1,3,-.011924,2,2,47.520592,5.1992531,48.160881
49,20,-.62088001,8.6701002,1,3,-.011924,2,2,47.520592,5.1992531,52.028397
49,21,-2.6515999,.40499002,1,3,-.011924,2,2,47.520592,5.1992531,47.731155
49,22,8.2199001,1.2315,1,3,-.011924,2,2,47.520592,5.1992531,48.160881
49,23,-8.5267,-13.646,1,3,-.011924,2,3,47.520592,5.1992531,40.42569
49,24,-1.2908,-.42151999,1,3,-.011924,2,1,47.520592,5.1992531,47.301434
49,25,.043218002,-8.6866999,1,3,-.011924,2,2,47.520592,5.1992531,43.004158
49,26,-13.353,3.711,1,3,-.011924,2,2,47.520592,5.1992531,49.450035
49,27,5.4434004,1.2315,1,3,-.011924,2,2,47.520592,5.1992531,48.160881
49,28,-2.6515999,1.2315,1,3,-.011924,2,2,47.520592,5.1992531,48.160881
49,29,-1.9761001,-.42151999,1,3,-.011924,2,2,47.520592,5.1992531,47.301434
49,30,.043218002,-4.5541,1,3,-.011924,2,2,47.520592,5.1992531,45.152802
49,31,-12.195,-2.0746,1,3,-.011924,2,2,47.520592,5.1992531,46.441956
49,32,6.1072998,-5.3806,1,3,-.011924,2,2,47.520592,5.1992531,44.723083
49,33,14.395,11.976,1,3,-.011924,2,1,47.520592,5.1992531,53.747215
49,34,-2.6515999,-7.8601999,1,3,-.011924,2,2,47.520592,5.1992531,43.433876
49,35,-15.267,2.8845,1,3,-.011924,2,2,47.520592,5.1992531,49.020317
49,36,8.2199001,9.4967003,1,3,-.011924,2,1,47.520592,5.1992531,52.458168
49,37,2.6131999,3.711,1,3,-.011924,2,2,47.520592,5.1992531,49.450035
49,38,7.4723001,7.0170999,1,3,-.011924,2,2,47.520592,5.1992531,51.168961
49,39,-6.2304997,-6.2070999,1,3,-.011924,2,2,47.520592,5.1992531,44.293362
49,40,2.6131999,2.0580001,1,3,-.011924,2,2,47.520592,5.1992531,48.590599
49,41,-18.367001,-18.605,1,3,-.011924,2,2,47.520592,5.1992531,37.847382
49,42,.73536003,.40499002,1,3,-.011924,2,2,47.520592,5.1992531,47.731155
49,43,-1.9761001,14.456,1,3,-.011924,2,1,47.520592,5.1992531,55.036633
49,44,-.62088001,-9.5131998,1,3,-.011924,2,2,47.520592,5.1992531,42.57444
49,45,-5.5510998,3.711,1,3,-.011924,2,2,47.520592,5.1992531,49.450035
49,46,-3.3884001,-9.5131998,1,3,-.011924,2,2,47.520592,5.1992531,42.57444
49,47,6.1072998,-17.778,1,3,-.011924,2,2,47.520592,5.1992531,38.277359
49,48,-4.198,5.3640995,1,3,-.011924,2,2,47.520592,5.1992531,50.309525
49,49,5.4434004,2.8845,1,3,-.011924,2,1,47.520592,5.1992531,49.020317
49,50,-11.186,-18.605,1,3,-.011924,2,3,47.520592,5.1992531,37.847382
49,51,4.7818999,-11.993,1,3,-.011924,2,2,47.520592,5.1992531,41.285126
49,52,4.7818999,12.803,1,3,-.011924,2,1,47.520592,5.1992531,54.177197
49,53,8.9657001,7.0170999,1,3,-.011924,2,2,47.520592,5.1992531,51.168961
49,54,1.3406999,16.935001,1,3,-.011924,2,1,47.520592,5.1992531,56.325527
49,55,6.1072998,-7.0336003,1,3,-.011924,2,2,47.520592,5.1992531,43.863644
49,56,11.757999,9.4967003,1,3,-.011924,2,2,47.520592,5.1992531,52.458168
49,57,5.4434004,4.5376,1,3,-.011924,2,2,47.520592,5.1992531,49.879807
49,58,1.9414999,13.629,1,3,-.011924,2,2,47.520592,5.1992531,54.606655
49,59,-21.085999,-5.3806,1,3,-.011924,2,2,47.520592,5.1992531,44.723083
49,60,16.618,16.935001,1,3,-.011924,2,1,47.520592,5.1992531,56.325527
49,61,-9.3937998,-.42151999,1,3,-.011924,2,2,47.520592,5.1992531,47.301434
49,62,.73536003,5.3640995,1,3,-.011924,2,2,47.520592,5.1992531,50.309525
49,63,-10.290999,-6.2070999,1,3,-.011924,2,2,47.520592,5.1992531,44.293362
49,64,4.0267,5.3640995,1,3,-.011924,2,1,47.520592,5.1992531,50.309525
49,65,-14.386999,1.2315,1,3,-.011924,2,1,47.520592,5.1992531,48.160881
49,66,-6.2304997,-16.952,1,3,-.011924,2,2,47.520592,5.1992531,38.706818
49,67,.73536003,-3.7276001,1,3,-.011924,2,2,47.520592,5.1992531,45.58252
49,68,-4.9278002,-16.125,1,3,-.011924,2,3,47.520592,5.1992531,39.136795
49,69,-.62088001,3.711,1,3,-.011924,2,1,47.520592,5.1992531,49.450035
49,70,4.0267,-8.6866999,1,3,-.011924,2,2,47.520592,5.1992531,43.004158
49,71,10.396,13.629,1,3,-.011924,2,2,47.520592,5.1992531,54.606655
49,72,6.1072998,11.15,1,3,-.011924,2,1,47.520592,5.1992531,53.31776
49,73,-.62088001,-.42151999,1,3,-.011924,2,2,47.520592,5.1992531,47.301434
49,74,1.9414999,3.711,1,3,-.011924,2,2,47.520592,5.1992531,49.450035
49,75,5.4434004,.40499002,1,3,-.011924,2,2,47.520592,5.1992531,47.731155
49,76,1.9414999,3.711,1,3,-.011924,2,2,47.520592,5.1992531,49.450035
49,77,-4.198,4.5376,1,3,-.011924,2,2,47.520592,5.1992531,49.879807
49,78,5.4434004,7.8435998,1,3,-.011924,2,2,47.520592,5.1992531,51.598679
49,79,8.2199001,7.8435998,1,3,-.011924,2,2,47.520592,5.1992531,51.598679
49,80,-4.198,-11.166,1,3,-.011924,2,2,47.520592,5.1992531,41.715107
49,81,-1.9761001,-7.0336003,1,3,-.011924,2,2,47.520592,5.1992531,43.863644
49,82,.043218002,6.1905999,1,3,-.011924,2,2,47.520592,5.1992531,50.739243
49,83,2.6131999,-7.8601999,1,3,-.011924,2,2,47.520592,5.1992531,43.433876
49,84,4.0267,-3.7276001,1,3,-.011924,2,2,47.520592,5.1992531,45.58252
49,85,-6.9951,-9.5131998,1,3,-.011924,2,3,47.520592,5.1992531,42.57444
49,86,-13.353,-24.389999,1,3,-.011924,2,3,47.520592,5.1992531,34.839615
49,87,18.138,18.588001,1,3,-.011924,2,1,47.520592,5.1992531,57.184963
49,88,-9.3937998,-9.5131998,1,3,-.011924,2,3,47.520592,5.1992531,42.57444
49,89,-.62088001,-7.0336003,1,3,-.011924,2,2,47.520592,5.1992531,43.863644
49,90,14.395,15.282001,1,3,-.011924,2,1,47.520592,5.1992531,55.466091
49,91,7.4723001,-6.2070999,1,3,-.011924,2,2,47.520592,5.1992531,44.293362
49,92,4.0267,-3.7276001,1,3,-.011924,2,2,47.520592,5.1992531,45.58252
49,93,11.094,9.4967003,1,3,-.011924,2,1,47.520592,5.1992531,52.458168
49,94,-10.290999,-9.5131998,1,3,-.011924,2,2,47.520592,5.1992531,42.57444
49,95,4.0267,-11.166,1,3,-.011924,2,2,47.520592,5.1992531,41.715107
49,96,8.2199001,9.4967003,1,3,-.011924,2,1,47.520592,5.1992531,52.458168
49,97,.73536003,7.0170999,1,3,-.011924,2,2,47.520592,5.1992531,51.168961
49,98,1.9414999,5.3640995,1,3,-.011924,2,2,47.520592,5.1992531,50.309525
49,99,-3.3884001,-13.646,1,3,-.011924,2,3,47.520592,5.1992531,40.42569
49,100,-6.9951,-4.5541,1,3,-.011924,2,2,47.520592,5.1992531,45.152802
49,101,-1.9761001,-4.5541,1,3,-.011924,2,2,47.520592,5.1992531,45.152802
49,102,1.9414999,2.8845,1,3,-.011924,2,1,47.520592,5.1992531,49.020317
49,103,.043218002,-7.0336003,1,3,-.011924,2,2,47.520592,5.1992531,43.863644
49,104,8.2199001,2.0580001,1,3,-.011924,2,2,47.520592,5.1992531,48.590599
49,105,-7.7610998,-8.6866999,1,3,-.011924,2,2,47.520592,5.1992531,43.004158
49,106,7.4723001,11.15,1,3,-.011924,2,1,47.520592,5.1992531,53.31776
49,107,5.4434004,-.42151999,1,3,-.011924,2,2,47.520592,5.1992531,47.301434
49,108,13.101,11.976,1,3,-.011924,2,1,47.520592,5.1992531,53.747215
49,109,-4.9278002,-1.2479999,1,3,-.011924,2,3,47.520592,5.1992531,46.871723
49,110,6.1072998,-5.3806,1,3,-.011924,2,2,47.520592,5.1992531,44.723083
49,111,-6.2304997,-1.2479999,1,3,-.011924,2,2,47.520592,5.1992531,46.871723
49,112,-2.6515999,-12.819,1,3,-.011924,2,2,47.520592,5.1992531,40.855671
49,113,-11.186,-8.6866999,1,3,-.011924,2,3,47.520592,5.1992531,43.004158
50,1,-11.186,-8.6866999,1,1,.065326996,2,2,46.169277,5.0664072,41.768242
50,2,-11.186,-2.9010999,0,1,.065326996,2,2,46.169277,5.0664072,44.699463
50,3,.73536003,11.976,0,1,.065326996,2,1,46.169277,5.0664072,52.236805
50,4,10.396,12.803,1,1,.065326996,2,1,46.169277,5.0664072,52.6558
50,5,-5.5510998,2.8845,1,1,.065326996,2,2,46.169277,5.0664072,47.630684
50,6,1.9414999,16.109001,0,1,.065326996,2,1,46.169277,5.0664072,54.330753
50,7,12.405,11.15,0,1,.065326996,2,1,46.169277,5.0664072,51.818321
50,8,-.62088001,6.1905999,1,1,.065326996,2,2,46.169277,5.0664072,49.305687
50,9,.043218002,12.803,1,1,.065326996,2,2,46.169277,5.0664072,52.6558
50,10,-14.386999,-19.431,0,1,.065326996,2,3,46.169277,5.0664072,36.324741
50,11,-17.239,-22.737,1,1,.065326996,2,3,46.169277,5.0664072,34.649788
50,12,-6.2304997,-4.5541,1,1,.065326996,2,2,46.169277,5.0664072,43.861984
50,13,4.7818999,7.8435998,1,1,.065326996,2,1,46.169277,5.0664072,50.143166
50,14,-3.3884001,7.8435998,1,1,.065326996,2,2,46.169277,5.0664072,50.143166
50,15,4.0267,7.8435998,0,1,.065326996,2,1,46.169277,5.0664072,50.143166
50,16,-9.3937998,-18.605,0,1,.065326996,2,3,46.169277,5.0664072,36.743225
50,17,-1.9761001,4.5376,1,1,.065326996,2,2,46.169277,5.0664072,48.468208
50,18,-16.237,-8.6866999,1,1,.065326996,2,2,46.169277,5.0664072,41.768242
50,19,-2.6515999,-2.9010999,0,1,.065326996,2,1,46.169277,5.0664072,44.699463
50,20,13.101,10.323,0,1,.065326996,2,2,46.169277,5.0664072,51.39933
50,21,-6.9951,11.15,1,1,.065326996,2,2,46.169277,5.0664072,51.818321
50,22,8.2199001,15.282001,1,1,.065326996,2,2,46.169277,5.0664072,53.911762
50,23,7.4723001,3.711,0,1,.065326996,2,2,46.169277,5.0664072,48.049419
50,24,-13.353,2.0580001,0,1,.065326996,2,2,46.169277,5.0664072,47.211945
50,25,-11.186,-5.3806,1,1,.065326996,2,2,46.169277,5.0664072,43.443245
50,26,1.9414999,10.323,1,1,.065326996,2,1,46.169277,5.0664072,51.39933
50,27,-11.186,-7.0336003,0,1,.065326996,2,2,46.169277,5.0664072,42.60577
50,28,-4.9278002,-4.5541,1,1,.065326996,2,2,46.169277,5.0664072,43.861984
50,29,8.2199001,11.976,0,1,.065326996,2,1,46.169277,5.0664072,52.236805
50,30,-1.2908,-5.3806,0,1,.065326996,2,2,46.169277,5.0664072,43.443245
50,31,2.6131999,17.762001,0,1,.065326996,2,2,46.169277,5.0664072,55.168232
50,32,-16.237,-20.257999,0,1,.065326996,2,3,46.169277,5.0664072,35.90575
50,33,6.1072998,-8.6866999,1,1,.065326996,2,2,46.169277,5.0664072,41.768242
50,34,9.6758995,11.976,1,1,.065326996,2,1,46.169277,5.0664072,52.236805
50,35,9.6758995,2.0580001,0,1,.065326996,2,2,46.169277,5.0664072,47.211945
50,36,-8.5267,-7.0336003,0,1,.065326996,2,3,46.169277,5.0664072,42.60577
50,37,1.9414999,-4.5541,1,1,.065326996,2,2,46.169277,5.0664072,43.861984
50,38,-22.917,-8.6866999,0,1,.065326996,2,3,46.169277,5.0664072,41.768242
50,39,7.4723001,-2.9010999,0,1,.065326996,2,2,46.169277,5.0664072,44.699463
50,40,-16.237,-9.5131998,0,1,.065326996,2,3,46.169277,5.0664072,41.349503
50,41,-30.594999,-11.166,0,1,.065326996,2,3,46.169277,5.0664072,40.512127
50,42,1.3406999,3.711,0,1,.065326996,2,2,46.169277,5.0664072,48.049419
50,43,8.9657001,16.109001,1,1,.065326996,2,1,46.169277,5.0664072,54.330753
50,44,11.757999,8.6701002,0,1,.065326996,2,1,46.169277,5.0664072,50.561905
50,45,-10.290999,-2.0746,0,1,.065326996,2,2,46.169277,5.0664072,45.118202
50,46,-3.3884001,-2.0746,0,1,.065326996,2,2,46.169277,5.0664072,45.118202
50,47,-8.5267,-.42151999,1,1,.065326996,2,2,46.169277,5.0664072,45.955719
50,48,4.7818999,9.4967003,1,1,.065326996,2,1,46.169277,5.0664072,50.980694
50,49,-6.2304997,-2.9010999,0,1,.065326996,2,1,46.169277,5.0664072,44.699463
50,50,-3.3884001,.40499002,1,1,.065326996,2,2,46.169277,5.0664072,46.374462
50,51,2.6131999,-7.8601999,1,1,.065326996,2,2,46.169277,5.0664072,42.186981
50,52,-9.3937998,1.2315,1,1,.065326996,2,1,46.169277,5.0664072,46.793205
50,53,-13.353,-19.431,0,1,.065326996,2,3,46.169277,5.0664072,36.324741
50,54,-4.9278002,2.0580001,0,1,.065326996,2,2,46.169277,5.0664072,47.211945
50,55,4.0267,9.4967003,1,1,.065326996,2,1,46.169277,5.0664072,50.980694
50,56,-5.5510998,-.42151999,0,1,.065326996,2,2,46.169277,5.0664072,45.955719
50,57,-8.5267,-14.471999,1,1,.065326996,2,2,46.169277,5.0664072,38.837173
50,58,2.6131999,-1.2479999,1,1,.065326996,2,2,46.169277,5.0664072,45.536991
50,59,-21.085999,-11.993,1,1,.065326996,2,2,46.169277,5.0664072,40.093136
50,60,.73536003,11.976,1,1,.065326996,2,2,46.169277,5.0664072,52.236805
50,61,6.7876,8.6701002,0,1,.065326996,2,1,46.169277,5.0664072,50.561905
50,62,-7.7610998,-5.3806,0,1,.065326996,2,3,46.169277,5.0664072,43.443245
50,63,-1.2908,-4.5541,1,1,.065326996,2,2,46.169277,5.0664072,43.861984
50,64,6.1072998,11.976,1,1,.065326996,2,1,46.169277,5.0664072,52.236805
50,65,-13.353,-17.778,1,1,.065326996,2,3,46.169277,5.0664072,37.16222
50,66,-6.2304997,-9.5131998,1,1,.065326996,2,2,46.169277,5.0664072,41.349503
50,67,4.7818999,10.323,1,1,.065326996,2,1,46.169277,5.0664072,51.39933
50,68,-1.9761001,2.0580001,1,1,.065326996,2,2,46.169277,5.0664072,47.211945
50,69,1.3406999,2.8845,0,1,.065326996,2,2,46.169277,5.0664072,47.630684
50,70,-12.195,-3.7276001,1,1,.065326996,2,2,46.169277,5.0664072,44.280724
50,71,-4.9278002,-.42151999,1,1,.065326996,2,2,46.169277,5.0664072,45.955719
50,72,-9.3937998,-4.5541,0,1,.065326996,2,2,46.169277,5.0664072,43.861984
50,73,-6.2304997,-.42151999,0,1,.065326996,2,2,46.169277,5.0664072,45.955719
51,1,3.2807002,3.711,1,1,-3.9698,1,2,44.675591,5.0784192,46.560192
51,2,-12.195,-6.2070999,1,1,-3.9698,1,2,44.675591,5.0784192,41.523365
51,3,-4.198,5.3640995,0,1,-3.9698,1,1,44.675591,5.0784192,47.399704
51,4,15.061999,7.8435998,1,1,-3.9698,1,2,44.675591,5.0784192,48.658897
51,5,.043218002,10.323,1,1,-3.9698,1,1,44.675591,5.0784192,49.918041
51,6,-14.386999,-26.870001,0,1,-3.9698,1,3,44.675591,5.0784192,31.029879
51,7,-6.9951,-16.125,0,1,-3.9698,1,2,44.675591,5.0784192,36.486641
51,8,-2.6515999,-11.993,0,1,-3.9698,1,2,44.675591,5.0784192,38.585041
51,9,-4.9278002,1.2315,0,1,-3.9698,1,2,44.675591,5.0784192,45.300999
51,10,-9.3937998,-22.737,1,1,-3.9698,1,3,44.675591,5.0784192,33.128788
51,11,-10.290999,-25.216999,0,1,-3.9698,1,3,44.675591,5.0784192,31.869341
51,12,-14.386999,11.976,0,1,-3.9698,1,2,44.675591,5.0784192,50.757504
51,13,-1.2908,5.3640995,0,1,-3.9698,1,1,44.675591,5.0784192,47.399704
51,14,-19.621,-16.952,0,1,-3.9698,1,3,44.675591,5.0784192,36.066654
51,15,-9.3937998,-4.5541,1,1,-3.9698,1,2,44.675591,5.0784192,42.362827
51,16,-3.3884001,4.5376,1,1,-3.9698,1,2,44.675591,5.0784192,46.979973
51,17,4.0267,-4.5541,1,1,-3.9698,1,1,44.675591,5.0784192,42.362827
51,18,8.9657001,-.42151999,1,1,-3.9698,1,1,44.675591,5.0784192,44.461525
51,19,-2.6515999,-8.6866999,1,1,-3.9698,1,2,44.675591,5.0784192,40.264122
51,20,-7.7610998,-5.3806,0,1,-3.9698,1,2,44.675591,5.0784192,41.943096
51,21,-1.2908,-.42151999,0,1,-3.9698,1,1,44.675591,5.0784192,44.461525
51,22,.73536003,-22.737,0,1,-3.9698,1,2,44.675591,5.0784192,33.128788
51,23,-7.7610998,-10.34,0,1,-3.9698,1,2,44.675591,5.0784192,39.424503
51,24,-6.9951,-8.6866999,1,1,-3.9698,1,2,44.675591,5.0784192,40.264122
51,25,-8.5267,-7.0336003,0,1,-3.9698,1,2,44.675591,5.0784192,41.103634
51,26,5.4434004,-13.646,1,1,-3.9698,1,2,44.675591,5.0784192,37.745579
51,27,11.094,2.8845,1,1,-3.9698,1,1,44.675591,5.0784192,46.140461
51,28,6.1072998,-7.0336003,0,1,-3.9698,1,2,44.675591,5.0784192,41.103634
51,29,-1.2908,6.1905999,0,1,-3.9698,1,2,44.675591,5.0784192,47.819435
51,30,-8.5267,1.2315,0,1,-3.9698,1,1,44.675591,5.0784192,45.300999
51,31,-17.239,-23.563999,0,1,-3.9698,1,3,44.675591,5.0784192,32.708805
51,32,-11.186,-24.389999,0,1,-3.9698,1,3,44.675591,5.0784192,32.289326
51,33,.043218002,-9.5131998,1,1,-3.9698,1,2,44.675591,5.0784192,39.844387
51,34,-4.198,-5.3806,1,1,-3.9698,1,1,44.675591,5.0784192,41.943096
51,35,-6.9951,-5.3806,1,1,-3.9698,1,2,44.675591,5.0784192,41.943096
51,36,-13.353,-3.7276001,1,1,-3.9698,1,2,44.675591,5.0784192,42.782558
51,37,-6.9951,18.588001,0,1,-3.9698,1,1,44.675591,5.0784192,54.115356
51,38,4.7818999,-1.2479999,1,1,-3.9698,1,1,44.675591,5.0784192,44.041805
51,39,-4.9278002,-20.257999,1,1,-3.9698,1,2,44.675591,5.0784192,34.38773
51,40,4.0267,-5.3806,0,1,-3.9698,1,1,44.675591,5.0784192,41.943096
51,41,-14.386999,-8.6866999,0,1,-3.9698,1,2,44.675591,5.0784192,40.264122
51,42,9.6758995,14.456,1,1,-3.9698,1,1,44.675591,5.0784192,52.016953
51,43,2.6131999,7.0170999,1,1,-3.9698,1,1,44.675591,5.0784192,48.239166
51,44,-6.2304997,-2.9010999,1,1,-3.9698,1,2,44.675591,5.0784192,43.20229
51,45,-2.6515999,2.0580001,0,1,-3.9698,1,1,44.675591,5.0784192,45.72073
51,46,1.3406999,1.2315,1,1,-3.9698,1,2,44.675591,5.0784192,45.300999
51,47,2.6131999,-3.7276001,1,1,-3.9698,1,2,44.675591,5.0784192,42.782558
51,48,2.6131999,17.762001,1,1,-3.9698,1,1,44.675591,5.0784192,53.695881
51,49,3.2807002,8.6701002,0,1,-3.9698,1,1,44.675591,5.0784192,49.078632
51,50,-7.7610998,-12.819,1,1,-3.9698,1,2,44.675591,5.0784192,38.165565
51,51,-7.7610998,-11.166,0,1,-3.9698,1,3,44.675591,5.0784192,39.005028
51,52,-4.198,-3.7276001,1,1,-3.9698,1,2,44.675591,5.0784192,42.782558
51,53,-.62088001,-17.778,1,1,-3.9698,1,2,44.675591,5.0784192,35.647179
51,54,8.2199001,8.6701002,0,1,-3.9698,1,1,44.675591,5.0784192,49.078632
51,55,-1.2908,-4.5541,1,1,-3.9698,1,2,44.675591,5.0784192,42.362827
51,56,11.094,11.15,1,1,-3.9698,1,1,44.675591,5.0784192,50.338028
51,57,-2.6515999,-6.2070999,1,1,-3.9698,1,2,44.675591,5.0784192,41.523365
51,58,4.0267,9.4967003,1,1,-3.9698,1,2,44.675591,5.0784192,49.498413
52,1,9.6758995,16.109001,0,2,1.9632,2,1,60.415035,4.6436696,67.895523
52,2,4.0267,-18.605,0,2,1.9632,2,3,60.415035,4.6436696,51.77549
52,3,-5.5510998,3.711,0,2,1.9632,2,2,60.415035,4.6436696,62.138302
52,4,10.396,.40499002,0,2,1.9632,2,2,60.415035,4.6436696,60.6031
52,5,22.031,15.282001,0,2,1.9632,2,1,60.415035,4.6436696,67.51149
52,6,9.6758995,9.4967003,0,2,1.9632,2,2,60.415035,4.6436696,64.824989
52,7,-16.237,-.42151999,0,2,1.9632,2,2,60.415035,4.6436696,60.219296
52,8,.043218002,-1.2479999,0,2,1.9632,2,1,60.415035,4.6436696,59.835506
52,9,-6.9951,-6.2070999,0,2,1.9632,2,2,60.415035,4.6436696,57.532661
52,10,-5.5510998,-15.299,0,2,1.9632,2,3,60.415035,4.6436696,53.310684
52,11,-5.5510998,.40499002,0,2,1.9632,2,2,60.415035,4.6436696,60.6031
52,12,4.0267,-4.5541,0,2,1.9632,2,3,60.415035,4.6436696,58.300262
52,13,11.094,2.0580001,0,2,1.9632,2,2,60.415035,4.6436696,61.370701
52,14,-1.9761001,3.711,0,2,1.9632,2,1,60.415035,4.6436696,62.138302
52,15,15.792,9.4967003,0,2,1.9632,2,1,60.415035,4.6436696,64.824989
52,16,20.396999,18.588001,0,2,1.9632,2,1,60.415035,4.6436696,69.046692
52,17,19.003,19.414999,0,2,1.9632,2,1,60.415035,4.6436696,69.430717
52,18,-4.198,-13.646,0,2,1.9632,2,3,60.415035,4.6436696,54.078285
52,19,9.6758995,2.8845,0,2,1.9632,2,2,60.415035,4.6436696,61.754501
52,20,7.4723001,-.42151999,0,2,1.9632,2,2,60.415035,4.6436696,60.219296
52,21,-1.9761001,-3.7276001,0,2,1.9632,2,2,60.415035,4.6436696,58.684059
52,22,-8.5267,-1.2479999,0,2,1.9632,2,2,60.415035,4.6436696,59.835506
52,23,19.003,12.803,0,2,1.9632,2,1,60.415035,4.6436696,66.360329
52,24,1.3406999,3.711,0,2,1.9632,2,2,60.415035,4.6436696,62.138302
52,25,-16.237,-11.166,0,2,1.9632,2,3,60.415035,4.6436696,55.229912
52,26,-21.085999,5.3640995,0,2,1.9632,2,2,60.415035,4.6436696,62.905945
52,27,-10.290999,-15.299,0,2,1.9632,2,3,60.415035,4.6436696,53.310684
52,28,10.396,-4.5541,0,2,1.9632,2,2,60.415035,4.6436696,58.300262
52,29,19.771,7.0170999,0,2,1.9632,2,1,60.415035,4.6436696,63.673546
52,30,11.757999,-11.166,0,2,1.9632,2,2,60.415035,4.6436696,55.229912
52,31,-7.7610998,-5.3806,0,2,1.9632,2,2,60.415035,4.6436696,57.916462
52,32,-1.2908,16.935001,0,2,1.9632,2,1,60.415035,4.6436696,68.279091
52,33,11.094,3.711,0,2,1.9632,2,2,60.415035,4.6436696,62.138302
52,34,11.757999,9.4967003,0,2,1.9632,2,2,60.415035,4.6436696,64.824989
52,35,16.618,6.1905999,0,2,1.9632,2,1,60.415035,4.6436696,63.289745
52,36,19.003,14.456,0,2,1.9632,2,1,60.415035,4.6436696,67.127922
52,37,-8.5267,-9.5131998,0,2,1.9632,2,2,60.415035,4.6436696,55.997421
52,38,-1.9761001,-7.0336003,0,2,1.9632,2,3,60.415035,4.6436696,57.148865
52,39,6.1072998,-2.0746,0,2,1.9632,2,2,60.415035,4.6436696,59.45166
52,40,2.6131999,8.6701002,0,2,1.9632,2,1,60.415035,4.6436696,64.441147
52,41,.043218002,-1.2479999,0,2,1.9632,2,2,60.415035,4.6436696,59.835506
52,42,13.747,6.1905999,0,2,1.9632,2,2,60.415035,4.6436696,63.289745
52,43,10.396,6.1905999,0,2,1.9632,2,2,60.415035,4.6436696,63.289745
52,44,-6.2304997,-3.7276001,0,2,1.9632,2,2,60.415035,4.6436696,58.684059
52,45,10.396,7.0170999,0,2,1.9632,2,1,60.415035,4.6436696,63.673546
52,46,-1.2908,-10.34,0,2,1.9632,2,2,60.415035,4.6436696,55.61348
52,47,8.2199001,-3.7276001,0,2,1.9632,2,2,60.415035,4.6436696,58.684059
52,48,13.101,7.8435998,0,2,1.9632,2,1,60.415035,4.6436696,64.057343
52,49,-6.2304997,-19.431,0,2,1.9632,2,3,60.415035,4.6436696,51.391922
52,50,15.792,3.711,0,2,1.9632,2,2,60.415035,4.6436696,62.138302
52,51,-17.239,-6.2070999,0,2,1.9632,2,3,60.415035,4.6436696,57.532661
52,52,13.101,5.3640995,0,2,1.9632,2,1,60.415035,4.6436696,62.905945
52,53,22.031,16.109001,0,2,1.9632,2,1,60.415035,4.6436696,67.895523
52,54,8.9657001,7.0170999,0,2,1.9632,2,2,60.415035,4.6436696,63.673546
52,55,13.747,.40499002,0,2,1.9632,2,1,60.415035,4.6436696,60.6031
52,56,24.087,23.547001,0,2,1.9632,2,1,60.415035,4.6436696,71.349487
52,57,4.0267,2.8845,0,2,1.9632,2,2,60.415035,4.6436696,61.754501
52,58,-4.9278002,-19.431,0,2,1.9632,2,3,60.415035,4.6436696,51.391922
52,59,8.2199001,3.711,0,2,1.9632,2,1,60.415035,4.6436696,62.138302
52,60,21.029999,15.282001,0,2,1.9632,2,1,60.415035,4.6436696,67.51149
52,61,25.323999,20.241001,0,2,1.9632,2,1,60.415035,4.6436696,69.814285
53,1,-1.2908,.40499002,1,3,3.8055,3,2,61.554909,5.2131648,61.766037
53,2,1.3406999,6.1905999,1,3,3.8055,3,2,61.554909,5.2131648,64.782173
53,3,-11.186,-14.471999,1,3,3.8055,3,3,61.554909,5.2131648,54.010418
53,4,4.0267,6.1905999,1,3,3.8055,3,2,61.554909,5.2131648,64.782173
53,5,24.087,12.803,1,3,3.8055,3,1,61.554909,5.2131648,68.229324
53,6,11.094,-.42151999,1,3,3.8055,3,2,61.554909,5.2131648,61.335163
53,7,1.9414999,1.2315,1,3,3.8055,3,2,61.554909,5.2131648,62.196911
53,8,16.618,11.15,1,3,3.8055,3,1,61.554909,5.2131648,67.367584
53,9,18.138,7.0170999,1,3,3.8055,3,1,61.554909,5.2131648,65.213036
53,10,.73536003,-8.6866999,1,3,3.8055,3,2,61.554909,5.2131648,57.02639
53,11,1.3406999,-.42151999,1,3,3.8055,3,2,61.554909,5.2131648,61.335163
53,12,2.6131999,-.42151999,1,3,3.8055,3,2,61.554909,5.2131648,61.335163
53,13,29.247,6.1905999,1,3,3.8055,3,1,61.554909,5.2131648,64.782173
53,14,18.138,6.1905999,1,3,3.8055,3,2,61.554909,5.2131648,64.782173
53,15,31.34,14.456,1,3,3.8055,3,1,61.554909,5.2131648,69.091057
53,16,15.061999,19.414999,1,3,3.8055,3,1,61.554909,5.2131648,71.67627
53,17,15.792,4.5376,1,3,3.8055,3,2,61.554909,5.2131648,63.920433
53,18,-3.3884001,-7.0336003,1,3,3.8055,3,2,61.554909,5.2131648,57.888176
53,19,11.757999,3.711,1,3,3.8055,3,2,61.554909,5.2131648,63.489513
53,20,-3.3884001,-6.2070999,1,3,3.8055,3,2,61.554909,5.2131648,58.319046
53,21,-11.186,-15.299,1,3,3.8055,3,3,61.554909,5.2131648,53.579288
